1.699778594970703125e+02
1.700953521728515625e+02
1.701583099365234375e+02
1.702696228027343750e+02
1.703280792236328125e+02
1.703439331054687500e+02
1.702898254394531250e+02
1.704241790771484375e+02
1.704503326416015625e+02
1.705009765625000000e+02
1.705355987548828125e+02
1.706271667480468750e+02
1.707847137451171875e+02
1.709656677246093750e+02
1.711194915771484375e+02
1.712112731933593750e+02
1.713499755859375000e+02
1.714369659423828125e+02
1.716101379394531250e+02
1.718601379394531250e+02
1.719150543212890625e+02
1.721211242675781250e+02
1.721619110107421875e+02
1.722716979980468750e+02
1.724690399169921875e+02
1.726279602050781250e+02
1.728646850585937500e+02
1.729642181396484375e+02
1.730942382812500000e+02
1.732014923095703125e+02
1.732871246337890625e+02
1.734617767333984375e+02
1.734818878173828125e+02
1.736875915527343750e+02
1.738350372314453125e+02
1.739328155517578125e+02
1.741399993896484375e+02
1.742474822998046875e+02
1.743064727783203125e+02
1.743590545654296875e+02
1.744832305908203125e+02
1.745640106201171875e+02
1.745678558349609375e+02
1.746845397949218750e+02
1.747170562744140625e+02
1.746659851074218750e+02
1.748350982666015625e+02
1.748464355468750000e+02
1.747536468505859375e+02
1.748324127197265625e+02
1.749429626464843750e+02
1.749360351562500000e+02
1.748729705810546875e+02
1.750398101806640625e+02
1.751036376953125000e+02
